path,Name,Category,Subcategory
/en-us/unreal-engine/API/Runtime/PhysicsCore/FChaosQueryFlag/Enum,FChaosQueryFlag::Enum,Runtime,PhysicsCore
/en-us/unreal-engine/API/Runtime/Engine/GameFramework/FCharacterNetworkMoveData/ENetworkMoveType,FCharacterNetworkMoveData::ENetworkMoveType,Runtime,Engine
/en-us/unreal-engine/API/Runtime/SlateCore/Layout/FChildren/ECopyConstruct,FChildren::ECopyConstruct,Runtime,SlateCore
/en-us/unreal-engine/API/Runtime/SlateCore/Layout/FChildren/ERefConstruct,FChildren::ERefConstruct,Runtime,SlateCore
/en-us/unreal-engine/API/Plugins/ChunkDownloader/FChunkDownloader/EChunkStatus,FChunkDownloader::EChunkStatus,Plugins,ChunkDownloader
/en-us/unreal-engine/API/Runtime/BuildPatchServices/FChunkSourceEvent/EType,FChunkSourceEvent::EType,Runtime,BuildPatchServices
/en-us/unreal-engine/API/Runtime/Core/UObject/FCineCameraObjectVersion/Type,FCineCameraObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Plugins/ChaosCloth/ChaosCloth/FClothingSimulationCloth/EMassMode,FClothingSimulationCloth::EMassMode,Plugins,ChaosCloth
/en-us/unreal-engine/API/Plugins/ChaosCloth/ChaosCloth/FClothingSimulationCollider/ECollisionDataType,FClothingSimulationCollider::ECollisionDataType,Plugins,ChaosCloth
/en-us/unreal-engine/API/Runtime/Chaos/Chaos/FClusterCreationParameters/EConnectionMethod,FClusterCreationParameters::EConnectionMethod,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/Engine/Rendering/FCoarseMeshStreamingManager/ENotifyMode,FCoarseMeshStreamingManager::ENotifyMode,Runtime,Engine
/en-us/unreal-engine/API/Runtime/Engine/Rendering/FCoarseMeshStreamingManager/EResourceState,FCoarseMeshStreamingManager::EResourceState,Runtime,Engine
/en-us/unreal-engine/API/Runtime/Chaos/GeometryCollection/Facades/FCollectionHierarchyFacade/EPersistencePoli-,FCollectionHierarchyFacade::EPersistencePolicy,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/Engine/FCollisionObjectQueryParams/InitType,FCollisionObjectQueryParams::InitType,Runtime,Engine
/en-us/unreal-engine/API/Plugins/ColorCorrectRegions/FColorCorrectGenericPS/ETemperatureType,FColorCorrectGenericPS::ETemperatureType,Plugins,ColorCorrectRegions
/en-us/unreal-engine/API/Runtime/Engine/Rendering/FColorVertexBuffer/NullBindStride,FColorVertexBuffer::NullBindStride,Runtime,Engine
/en-us/unreal-engine/API/Plugins/CommonUI/Input/FCommonAnalogCursor/EShoulderButtonFlags,FCommonAnalogCursor::EShoulderButtonFlags,Plugins,CommonUI
/en-us/unreal-engine/API/Editor/UnrealEd/FCommonEditorCategory/EValue,FCommonEditorCategory::EValue,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/Core/Misc/FCompiledToken/EType,FCompiledToken::EType,Runtime,Core
/en-us/unreal-engine/API/Plugins/ChaosCaching/Chaos/Adapters/FComponentCacheAdapter/SupportType,FComponentCacheAdapter::SupportType,Plugins,ChaosCaching
/en-us/unreal-engine/API/Runtime/Core/Misc/FCompressedGrowableBuffer/EVS2015Redirector,FCompressedGrowableBuffer::EVS2015Redirector,Runtime,Core
/en-us/unreal-engine/API/Plugins/ComputeFramework/ComputeFramework/FComputeFrameworkObjectVersion/Type,FComputeFrameworkObjectVersion::Type,Plugins,ComputeFramework
/en-us/unreal-engine/API/Plugins/ComputeFramework/ComputeFramework/FComputeKernelCompileMessage/EMessageType,FComputeKernelCompileMessage::EMessageType,Plugins,ComputeFramework
/en-us/unreal-engine/API/Plugins/ConcertSyncCore/FConcertDataStore/EUpdatePolicy,FConcertDataStore::EUpdatePolicy,Plugins,ConcertSyncCore
/en-us/unreal-engine/API/Plugins/ConcertSharedSlate/Session/Browser/Items/FConcertSessionTreeItem/EType,FConcertSessionTreeItem::EType,Plugins,ConcertSharedSlate
/en-us/unreal-engine/API/Plugins/ControlFlows/FConcurrentControlFlowBehavior/EContinueConditions,FConcurrentControlFlowBehavior::EContinueConditions,Plugins,ControlFlows
/en-us/unreal-engine/API/Runtime/Core/Stats/FConditionalScopeLogTime/EScopeLogTimeUnits,FConditionalScopeLogTime::EScopeLogTimeUnits,Runtime,Core
/en-us/unreal-engine/API/Plugins/MetasoundFrontend/FConnectability/EConnectable,FConnectability::EConnectable,Plugins,MetasoundFrontend
/en-us/unreal-engine/API/Plugins/MetasoundFrontend/FConnectability/EReason,FConnectability::EReason,Plugins,MetasoundFrontend
/en-us/unreal-engine/API/Plugins/ConsoleVariablesEditor/FConsoleVariablesEditorCommandIn-/EConsoleObjectTy-,FConsoleVariablesEditorCommandInfo::EConsoleObjectType,Plugins,ConsoleVariablesEditor
/en-us/unreal-engine/API/Runtime/Engine/Engine/FContentEncryptionConfig/EAllowedReferences,FContentEncryptionConfig::EAllowedReferences,Runtime,Engine
/en-us/unreal-engine/API/Runtime/Engine/Engine/FContentEncryptionConfig/EGroupType,FContentEncryptionConfig::EGroupType,Runtime,Engine
/en-us/unreal-engine/API/Plugins/ContextualAnimationEditor/FContextualAnimViewModel/EModifyActorTran-,FContextualAnimViewModel::EModifyActorTransformInSceneState,Plugins,ContextualAnimationEditor
/en-us/unreal-engine/API/Plugins/ContextualAnimationEditor/FContextualAnimViewModel/ESimulateModeState,FContextualAnimViewModel::ESimulateModeState,Plugins,ContextualAnimationEditor
/en-us/unreal-engine/API/Plugins/ContextualAnimationEditor/FContextualAnimViewModel/ETimelineMode,FContextualAnimViewModel::ETimelineMode,Plugins,ContextualAnimationEditor
/en-us/unreal-engine/API/Plugins/ControlRig/FControlRigObjectVersion/Type,FControlRigObjectVersion::Type,Plugins,ControlRig
/en-us/unreal-engine/API/Runtime/Chaos/Chaos/FConvexBuilder/EBuildMethod,FConvexBuilder::EBuildMethod,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/Chaos/Chaos/FConvexStructureData/EIndexType,FConvexStructureData::EIndexType,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/Core/ProfilingDebugging/FCookStats/CallStats/EHitOrMiss,FCookStats::CallStats::EHitOrMiss,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/ProfilingDebugging/FCookStats/CallStats/EStatType,FCookStats::CallStats::EStatType,Runtime,Core
/en-us/unreal-engine/API/Developer/SourceControl/FCopy/ECopyMethod,FCopy::ECopyMethod,Developer,SourceControl
/en-us/unreal-engine/API/Runtime/Core/Misc/FCoreDelegates/EOnScreenMessageSeverity,FCoreDelegates::EOnScreenMessageSeverity,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/Misc/FCoreDelegates/ETemperatureSeverity,FCoreDelegates::ETemperatureSeverity,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/UObject/FCoreObjectVersion/Type,FCoreObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/CoreUObject/UObject/FCoreRedirectObjectName/EMatchFlags,FCoreRedirectObjectName::EMatchFlags,Runtime,CoreUObject
/en-us/unreal-engine/API/Plugins/MovieRenderPipelineCore/FCPXMLExportDataSource,FCPXMLExportDataSource,Plugins,MovieRenderPipelineCore
/en-us/unreal-engine/API/Developer/SourceControl/FCreateWorkspace/EType,FCreateWorkspace::EType,Developer,SourceControl
/en-us/unreal-engine/API/Runtime/Core/Serialization/Csv/FCsvParser/EParseResult,FCsvParser::EParseResult,Runtime,Core
/en-us/unreal-engine/API/Plugins/ModelingComponents/Mechanics/FCubeGrid/EFaceDirection,FCubeGrid::EFaceDirection,Plugins,ModelingComponents
/en-us/unreal-engine/API/Plugins/ModelingComponents/Mechanics/FCubeGrid/EPowerMode,FCubeGrid::EPowerMode,Plugins,ModelingComponents
/en-us/unreal-engine/API/Plugins/ModelingOperators/CompositionOps/FCurveSweepOp/ECapFillMode,FCurveSweepOp::ECapFillMode,Plugins,ModelingOperators
/en-us/unreal-engine/API/Editor/UnrealEd/FCurveTableEditorUtils/ECurveTableChangeInfo,FCurveTableEditorUtils::ECurveTableChangeInfo,Editor,UnrealEd
/en-us/unreal-engine/API/Editor/UnrealEd/FCurveTableEditorUtils/ERowMoveDirection,FCurveTableEditorUtils::ERowMoveDirection,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/Core/GenericPlatform/FCustomChunkMapping/CustomChunkMappingType,FCustomChunkMapping::CustomChunkMappingType,Runtime,Core
/en-us/unreal-engine/API/Plugins/CustomizableObject/MuCO/FCustomizableObjectCustomVersion/Type,FCustomizableObjectCustomVersion::Type,Plugins,CustomizableObject
/en-us/unreal-engine/API/Plugins/CustomizableObjectPopulation/MuCOP/FCustomizableObj-_1/Type,FCustomizableObjectPopulationCustomVersion::Type,Plugins,CustomizableObjectPopulation
/en-us/unreal-engine/API/Plugins/CustomizableObjectEditor/MuCOE/FCustomizableObjectWidget/EWidgetMode,FCustomizableObjectWidget::EWidgetMode,Plugins,CustomizableObjectEditor
/en-us/unreal-engine/API/Runtime/Core/Misc/FDataDrivenPlatformInfoRegistry/EPlatformNameType,FDataDrivenPlatformInfoRegistry::EPlatformNameType,Runtime,Core
/en-us/unreal-engine/API/Plugins/DataflowEnginePlugin/Dataflow/FDataflowSelectionState/EMode,FDataflowSelectionState::EMode,Plugins,DataflowEnginePlugin
/en-us/unreal-engine/API/Plugins/DataprepCore/FDataprepAssetChangeType,FDataprepAssetChangeType,Plugins,DataprepCore
/en-us/unreal-engine/API/Plugins/DatasmithImporter/Utility/FDatasmithImporterUtils/EAssetCreationSt-,FDatasmithImporterUtils::EAssetCreationStatus,Plugins,DatasmithImporter
/en-us/unreal-engine/API/Runtime/DatasmithCore/FDatasmithMeshUtils/EUvGenerationPolicy,FDatasmithMeshUtils::EUvGenerationPolicy,Runtime,DatasmithCore
/en-us/unreal-engine/API/Runtime/DatasmithCore/FDatasmithUtils/EModelCoordSystem,FDatasmithUtils::EModelCoordSystem,Runtime,DatasmithCore
/en-us/unreal-engine/API/Plugins/DatasmithDispatcher/FDatasmithWorkerHandler/EWorkerErrorState,FDatasmithWorkerHandler::EWorkerErrorState,Plugins,DatasmithDispatcher
/en-us/unreal-engine/API/Plugins/DatasmithDispatcher/FDatasmithWorkerHandler/EWorkerState,FDatasmithWorkerHandler::EWorkerState,Plugins,DatasmithDispatcher
/en-us/unreal-engine/API/Editor/UnrealEd/FDataTableEditorUtils/EDataTableChangeInfo,FDataTableEditorUtils::EDataTableChangeInfo,Editor,UnrealEd
/en-us/unreal-engine/API/Editor/UnrealEd/FDataTableEditorUtils/ERowMoveDirection,FDataTableEditorUtils::ERowMoveDirection,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/Engine/FDebugDrawDelegateHelper/EState,FDebugDrawDelegateHelper::EState,Runtime,Engine
/en-us/unreal-engine/API/Runtime/Chaos/Chaos/FDebugDrawQueue/EBuffer,FDebugDrawQueue::EBuffer,Runtime,Chaos
/en-us/unreal-engine/API/Plugins/ModelViewViewModel/Debugging/FDebugging/ERegisterLibraryBindingResult,FDebugging::ERegisterLibraryBindingResult,Plugins,ModelViewViewModel
/en-us/unreal-engine/API/Plugins/ModelViewViewModelDebugger/FDebugItemId/EType,FDebugItemId::EType,Plugins,ModelViewViewModelDebugger
/en-us/unreal-engine/API/Editor/Kismet/Debugging/FDebugLineItem/EDebugLineType,FDebugLineItem::EDebugLineType,Editor,Kismet
/en-us/unreal-engine/API/Editor/Kismet/Debugging/FDebugLineItem/ESearchFlags,FDebugLineItem::ESearchFlags,Editor,Kismet
/en-us/unreal-engine/API/Runtime/Engine/FDebugRenderSceneProxy/EDrawType,FDebugRenderSceneProxy::EDrawType,Runtime,Engine
/en-us/unreal-engine/API/Runtime/Chaos/Chaos/Framework/FDebugSubstep/ECommand,FDebugSubstep::ECommand,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/MovieScene/EntitySystem/FDecomposedValue/EDecomposedValueBlendType,FDecomposedValue::EDecomposedValueBlendType,Runtime,MovieScene
/en-us/unreal-engine/API/Plugins/AnimNext/DecoratorBase/FDecoratorPtr/EFlags,FDecoratorPtr::EFlags,Plugins,AnimNext
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/EAsyncInitStep,FDefaultInstallBundleManager::EAsyncInitStep,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/EAsyncInitStepRe-,FDefaultInstallBundleManager::EAsyncInitStepResult,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/EBundlePrereqs,FDefaultInstallBundleManager::EBundlePrereqs,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/EBundleState,FDefaultInstallBundleManager::EBundleState,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/ECacheEvictionRe-,FDefaultInstallBundleManager::ECacheEvictionRequestorType,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/EContentReleaseR-,FDefaultInstallBundleManager::EContentReleaseRequestState,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/EContentRequestS-_1,FDefaultInstallBundleManager::EContentRequestState,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/EContentRequestS-,FDefaultInstallBundleManager::EContentRequestStepResult,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/FContentReleaseR-_4/Enum,FDefaultInstallBundleManager::FContentReleaseRequestBatchNS::Enum,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Plugins/DefaultInstallBundleManager/FDefaultInstallBundleManager/FContentRequestB-/Enum,FDefaultInstallBundleManager::FContentRequestBatchNS::Enum,Plugins,DefaultInstallBundleManager
/en-us/unreal-engine/API/Runtime/Engine/FDeferredDecalUpdateParams/EOperationType,FDeferredDecalUpdateParams::EOperationType,Runtime,Engine
/en-us/unreal-engine/API/Plugins/DynamicMesh/Operations/FDeformableEdgePath/ESide,FDeformableEdgePath::ESide,Plugins,DynamicMesh
/en-us/unreal-engine/API/Runtime/GeometryCore/CompGeom/FDelaunay2/EFillMode,FDelaunay2::EFillMode,Runtime,GeometryCore
/en-us/unreal-engine/API/Runtime/Core/Delegates/FDelegateHandle/EGenerateNewHandleType,FDelegateHandle::EGenerateNewHandleType,Runtime,Core
/en-us/unreal-engine/API/Plugins/GameFeatures/FDepthFirstGameFeatureSorter/EVisitState,FDepthFirstGameFeatureSorter::EVisitState,Plugins,GameFeatures
/en-us/unreal-engine/API/Developer/DerivedDataCache/FDerivedDataCacheInterface/EDDCNotification,FDerivedDataCacheInterface::EDDCNotification,Developer,DerivedDataCache
/en-us/unreal-engine/API/Runtime/Core/UObject/FDestructionObjectVersion/Type,FDestructionObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Editor/PropertyEditor/FDetailsViewArgs/ENameAreaSettings,FDetailsViewArgs::ENameAreaSettings,Editor,PropertyEditor
/en-us/unreal-engine/API/Plugins/DisplayClusterLaunchEditor/FDisplayClusterLaunchEditorModul-/EConcertServerRe-,FDisplayClusterLaunchEditorModule::EConcertServerRequestStatus,Plugins,DisplayClusterLaunchEditor
/en-us/unreal-engine/API/Plugins/DisplayClusterScenePreview/FDisplayClusterLightCardEditorHe-/ECoordinateSyste-,FDisplayClusterLightCardEditorHelper::ECoordinateSystem,Plugins,DisplayClusterScenePreview
/en-us/unreal-engine/API/Plugins/DisplayCluster/Render/Containers/FDisplayClusterMeshUVs/ERemapTarget,FDisplayClusterMeshUVs::ERemapTarget,Plugins,DisplayCluster
/en-us/unreal-engine/API/Editor/LevelEditor/FDlgDeltaTransform/EResult,FDlgDeltaTransform::EResult,Editor,LevelEditor
/en-us/unreal-engine/API/Editor/UnrealEd/Dialogs/FDlgMoveAsset/EResult,FDlgMoveAsset::EResult,Editor,UnrealEd
/en-us/unreal-engine/API/Plugins/DMXProtocol/FDMXProtocolObjectVersion/Type,FDMXProtocolObjectVersion::Type,Plugins,DMXProtocol
/en-us/unreal-engine/API/Plugins/RigLogicEditor/FDNAImporter/IMPORTPHASE,FDNAImporter::IMPORTPHASE,Plugins,RigLogicEditor
/en-us/unreal-engine/API/Editor/UnrealEd/WorkflowOrientedApp/FDocumentTracker/EOpenDocumentCause,FDocumentTracker::EOpenDocumentCause,Editor,UnrealEd
/en-us/unreal-engine/API/Developer/SourceControl/FDownloadFile/EVerbosity,FDownloadFile::EVerbosity,Developer,SourceControl
/en-us/unreal-engine/API/Editor/UnrealEd/Dialogs/FDragDropConfirmation/EResult,FDragDropConfirmation::EResult,Editor,UnrealEd
/en-us/unreal-engine/API/Developer/AutomationDriver/FDriverWaitResponse/EState,FDriverWaitResponse::EState,Developer,AutomationDriver
/en-us/unreal-engine/API/Runtime/CoreUObject/UObject/FDynamicallyTypedValueType/EContainsReferences,FDynamicallyTypedValueType::EContainsReferences,Runtime,CoreUObject
/en-us/unreal-engine/API/Runtime/GeometryCore/FDynamicMeshEditor/EDuplicateTriBehavior,FDynamicMeshEditor::EDuplicateTriBehavior,Runtime,GeometryCore
/en-us/unreal-engine/API/Editor/UnrealEd/FEditorBuildUtils/EAutomatedBuildBehavior,FEditorBuildUtils::EAutomatedBuildBehavior,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/CoreUObject/Serialization/FEditorBulkData/EFlags,FEditorBulkData::EFlags,Runtime,CoreUObject
/en-us/unreal-engine/API/Runtime/CoreUObject/Serialization/FEditorBulkData/ErrorVerbosity,FEditorBulkData::ErrorVerbosity,Runtime,CoreUObject
/en-us/unreal-engine/API/Runtime/CoreUObject/Serialization/FEditorBulkData/ETornOff,FEditorBulkData::ETornOff,Runtime,CoreUObject
/en-us/unreal-engine/API/Editor/UnrealEd/FEditorCommonDrawHelper/EAxisLines/Type,FEditorCommonDrawHelper::EAxisLines::Type,Editor,UnrealEd
/en-us/unreal-engine/API/Editor/EditorConfig/FEditorConfig/EPropertyFilter,FEditorConfig::EPropertyFilter,Editor,EditorConfig
/en-us/unreal-engine/API/Editor/UnrealEd/FEditorFileUtils/EGarbageCollectionOption,FEditorFileUtils::EGarbageCollectionOption,Editor,UnrealEd
/en-us/unreal-engine/API/Editor/UnrealEd/FEditorFileUtils/EPromptReturnCode,FEditorFileUtils::EPromptReturnCode,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/Core/UObject/FEditorObjectVersion/Type,FEditorObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Editor/UnrealEd/FEditorViewportClient/ESceneDPIMode,FEditorViewportClient::ESceneDPIMode,Editor,UnrealEd
/en-us/unreal-engine/API/Editor/UnrealEd/FEditorViewportStats/Category,FEditorViewportStats::Category,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/DirectLink/FEndpoint/EOpenStreamResult,FEndpoint::EOpenStreamResult,Runtime,DirectLink
/en-us/unreal-engine/API/Plugins/OptimusCore/FEngine/EOperatorToken,FEngine::EOperatorToken,Plugins,OptimusCore
/en-us/unreal-engine/API/Plugins/CurveExpression/FEngine/EOperatorToken,FEngine::EOperatorToken,Plugins,CurveExpression
/en-us/unreal-engine/API/Runtime/Core/Misc/FEngineNetworkCustomVersion/Type,FEngineNetworkCustomVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/Engine/FEngineShowFlags/ECustomShowFlag,FEngineShowFlags::ECustomShowFlag,Runtime,Engine
/en-us/unreal-engine/API/Runtime/Engine/FEngineShowFlags/EShowFlag,FEngineShowFlags::EShowFlag,Runtime,Engine
/en-us/unreal-engine/API/Runtime/Core/UObject/FEnterpriseObjectVersion/Type,FEnterpriseObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/MovieScene/EntitySystem/FEntityManager/ELockdownState,FEntityManager::ELockdownState,Runtime,MovieScene
/en-us/unreal-engine/API/Runtime/MovieScene/EntitySystem/FEntityManager/EMemoryType,FEntityManager::EMemoryType,Runtime,MovieScene
/en-us/unreal-engine/API/Editor/UnrealEd/Kismet2/FEnumEditorUtils/EEnumEditorChangeInfo,FEnumEditorUtils::EEnumEditorChangeInfo,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/SignalProcessing/DSP/FEnvelope_1/EEnvelopeState,FEnvelope::EEnvelopeState,Runtime,SignalProcessing
/en-us/unreal-engine/API/Runtime/AIModule/EnvironmentQuery/FEnvTraceData/EDescriptionMode,FEnvTraceData::EDescriptionMode,Runtime,AIModule
/en-us/unreal-engine/API/Runtime/NetCore/Net/Core/Connection/FEscalationState/EValidateTime,FEscalationState::EValidateTime,Runtime,NetCore
/en-us/unreal-engine/API/Runtime/RHI/FExclusiveDepthStencil/Type,FExclusiveDepthStencil::Type,Runtime,RHI
/en-us/unreal-engine/API/Runtime/CoreUObject/Serialization/FExportBundleEntry/EExportCommandType,FExportBundleEntry::EExportCommandType,Runtime,CoreUObject
/en-us/unreal-engine/API/Runtime/CoreUObject/UObject/FExportsValidationContext/EFlags,FExportsValidationContext::EFlags,Runtime,CoreUObject
/en-us/unreal-engine/API/Plugins/OptimusCore/FExpressionObject/EOperator,FExpressionObject::EOperator,Plugins,OptimusCore
/en-us/unreal-engine/API/Plugins/CurveExpression/FExpressionObject/EOperator,FExpressionObject::EOperator,Plugins,CurveExpression
/en-us/unreal-engine/API/Plugins/MutableRuntime/MuR/FExtensionDataLoadHandle/ELoadState,FExtensionDataLoadHandle::ELoadState,Plugins,MutableRuntime
/en-us/unreal-engine/API/Runtime/SlateCore/Input/FExternalDragOperation/EExternalDragType,FExternalDragOperation::EExternalDragType,Runtime,SlateCore
/en-us/unreal-engine/API/Runtime/Core/UObject/FExternalPhysicsCustomObjectVers-/Type,FExternalPhysicsCustomObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/UObject/FExternalPhysicsMaterialCustomOb-/Type,FExternalPhysicsMaterialCustomObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Plugins/ModelingOperators/DeformationOps/FExtrudeOp/EDirectionMode,FExtrudeOp::EDirectionMode,Plugins,ModelingOperators
/en-us/unreal-engine/API/Plugins/ModelingOperators/DeformationOps/FExtrudeOp/EExtrudeMode,FExtrudeOp::EExtrudeMode,Plugins,ModelingOperators
/en-us/unreal-engine/API/Editor/UnrealEd/FFbxAnimCurveHandle/CurveTypeDescription,FFbxAnimCurveHandle::CurveTypeDescription,Editor,UnrealEd
/en-us/unreal-engine/API/Editor/UnrealEd/FFbxImporter/IMPORTPHASE,FFbxImporter::IMPORTPHASE,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/AdvancedWidgets/Framework/PropertyViewer/FFieldExpander_Default/EFunctionExpand,FFieldExpander_Default::EFunctionExpand,Runtime,AdvancedWidgets
/en-us/unreal-engine/API/Runtime/AdvancedWidgets/Framework/PropertyViewer/FFieldExpander_Default/EObjectExpandFla-,FFieldExpander_Default::EObjectExpandFlag,Runtime,AdvancedWidgets
/en-us/unreal-engine/API/Runtime/Chaos/Field/FFieldNodeBase/EFieldType,FFieldNodeBase::EFieldType,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/Chaos/Field/FFieldNodeBase/ESerializationType,FFieldNodeBase::ESerializationType,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/CoreUObject/UObject/FFieldPath/EPathResolveType,FFieldPath::EPathResolveType,Runtime,CoreUObject
/en-us/unreal-engine/API/Runtime/Chaos/Field/FFieldSystemMetaData/EMetaType,FFieldSystemMetaData::EMetaType,Runtime,Chaos
/en-us/unreal-engine/API/Developer/DirectoryWatcher/FFileCacheConfig/EChangeDetection,FFileCacheConfig::EChangeDetection,Developer,DirectoryWatcher
/en-us/unreal-engine/API/Developer/DirectoryWatcher/FFileCacheCustomVersion/Type,FFileCacheCustomVersion::Type,Developer,DirectoryWatcher
/en-us/unreal-engine/API/Developer/DirectoryWatcher/FFileChangeData/EFileChangeAction,FFileChangeData::EFileChangeAction,Developer,DirectoryWatcher
/en-us/unreal-engine/API/Runtime/Core/Misc/FFileHelper/EColorChannel,FFileHelper::EColorChannel,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/Misc/FFileHelper/EEncodingOptions,FFileHelper::EEncodingOptions,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/Misc/FFileHelper/EHashOptions,FFileHelper::EHashOptions,Runtime,Core
/en-us/unreal-engine/API/Editor/Kismet/FFixupSelfContextItem/EFixupStrategy,FFixupSelfContextItem::EFixupStrategy,Editor,Kismet
/en-us/unreal-engine/API/Plugins/ModelingOperators/SpaceDeformerOps/FFlareMeshOp/EFlareType,FFlareMeshOp::EFlareType,Plugins,ModelingOperators
/en-us/unreal-engine/API/Runtime/Foliage/FFoliageCustomVersion/Type,FFoliageCustomVersion::Type,Runtime,Foliage
/en-us/unreal-engine/API/Plugins/HairStrandsCore/FFollicleInfo/EChannel,FFollicleInfo::EChannel,Plugins,HairStrandsCore
/en-us/unreal-engine/API/Runtime/Core/ProfilingDebugging/FFormatArgsTrace/EFormatArgTypeCode,FFormatArgsTrace::EFormatArgTypeCode,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/UObject/FFortniteMainBranchObjectVersion/Type,FFortniteMainBranchObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/UObject/FFortniteReleaseBranchCustomObje-/Type,FFortniteReleaseBranchCustomObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/UObject/FFortniteSeasonBranchObjectVersi-/Type,FFortniteSeasonBranchObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/UObject/FFortniteValkyrieBranchObjectVer-/Type,FFortniteValkyrieBranchObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Plugins/FractureEngine/FFractureEngineMaterials/ETargetFaces,FFractureEngineMaterials::ETargetFaces,Plugins,FractureEngine
/en-us/unreal-engine/API/Runtime/Chaos/FFrameAndPhase/EParticleHistoryPhase,FFrameAndPhase::EParticleHistoryPhase,Runtime,Chaos
/en-us/unreal-engine/API/Runtime/MovieSceneCapture/FFrameGrabber/EFrameGrabberState,FFrameGrabber::EFrameGrabberState,Runtime,MovieSceneCapture
/en-us/unreal-engine/API/Runtime/Core/UObject/FFrameworkObjectVersion/Type,FFrameworkObjectVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Editor/UnrealEd/Commandlets/FFuzzyPathMatcher/EPathMatch,FFuzzyPathMatcher::EPathMatch,Editor,UnrealEd
/en-us/unreal-engine/API/Editor/UnrealEd/Commandlets/FFuzzyPathMatcher/EPathType,FFuzzyPathMatcher::EPathType,Editor,UnrealEd
/en-us/unreal-engine/API/Runtime/Core/Misc/FGameNetworkCustomVersion/Type,FGameNetworkCustomVersion::Type,Runtime,Core
/en-us/unreal-engine/API/Runtime/Core/HAL/FGameThreadHitchHeartBeatThreade-/EConstants,FGameThreadHitchHeartBeatThreaded::EConstants,Runtime,Core
/en-us/unreal-engine/API/Runtime/CoreUObject/UObject/FGCObject/EFlags,FGCObject::EFlags,Runtime,CoreUObject
/en-us/unreal-engine/API/Plugins/MeshLODToolset/Graphs/FGenerateMeshLODGraph/ECoreMeshGeneratorMode,FGenerateMeshLODGraph::ECoreMeshGeneratorMode,Plugins,MeshLODToolset
/en-us/unreal-engine/API/Plugins/ModelingComponents/Selection/FGenericMeshSelection/ETopologyType,FGenericMeshSelection::ETopologyType,Plugins,ModelingComponents
